"Where on earth do I start with the mess that is Darkhunters? Firstly the script is one of the worst to ever find its way onto a cinema or TV screen and can only be described as a poorly judged Stephen King rip-off. At one point the supposedly fearsome darkhunter Jack claims that Carol the girl who is helping the man he is pursuing is as annoying as ""a gherkin in a burger"". I would be laughing if I was making it up-BUT I'M NOT! Just as ludicrous is how Carol originally came to have the power to see how people die. A cat gave it to her when she was holding it during an auto accident she had as a kid. WHAT????????<br /><br />Secondly for a horror movie it has no sense of tension or threat whatsoever. This may not be helped by the fact that all the action happens during stark broad daylight. Not very atmospheric at all.<br /><br />Thirdly the acting is truly awful Pinion proves again that he needs to be speaking in his native tongue to be even remotely believable. Jeff Fahey is obviously on auto-pilot but how can blame him as he runs through a woe-ful Humphry Bogart impersonation as Barlow (Marlowe-Barlow? We get the joke it just isn't funny). Credit should go to Susan Paterno an actress I was not aware of she does her best with the awful part she has and puts the other more experienced actors to shame.<br /><br />At no point is it even explained how the HUMAN character can understand what Van Husen's character is saying to her. She obviously has some sort of degree in screwy alien languages.<br /><br />On the plus side one moment is well done the car crash involving Susan. The sfx are throughly believable and if it weren't for the hilarious storyline reason for this to occur it would have been applauded.<br /><br />All I can say about darkhunters is that British horror will never recover from its interminable slump if movies like this continue to be made and shown. Avoid this movie like the plague although the plague would be a lot more scary.<br /><br />Darkhunters 0/5<br /><br />p.s. the insinuations in other reviews that the film remains too intelligent for some are honestly hilarious. It is a weak defence when some claim ""you didn't like it because you didn't understand it"". The letters after my name make a fool of you not me.",0
"Where do I begin? I sat down ready to laugh a bit and I was blown away! This movie is just perfect it's indescribable. Jackass Number Two in all honesty was grosser more obscene funnier and more entertaining than the first. This was just what I needed tonight.<br /><br />There are so many scenes in this movie that will make you say ""Oh My! No Way!"" or ""Ouch!"". Perfectly mastered and set up each event and scene were coordinated way before and therefore made it even more perfect. I loved every minute of it! I'm just going to say that there was even a scene where it was necessary to censor particular footage in order to prevent an NC-17 rating! It was so hilarious that they had to put it in anyway! Amazingly good.<br /><br />9/10. Incredibly funny Do Not Miss Out!",1
Where do I begin? I first saw this film in 1995 and had no idea of what to expect I was actually at the time searching out films that Elijah Wood had starred in and this one had come highly recommended. I sat down and watched the film once and didn't know what to think. I watched it a second time a few days later and the floodgates just opened. Never before in my life had I ever really cried while watching a film and I was blubbing every high and low the film I was riding right alongside on an emotional roller coaster.<br /><br />It struck such an emotional chord in me on many levels the intense sadness and elation we see in the film the wonder and innocence of childhood the yearning for a time that once was but is no more. More than anything this film reminded me of my childhood (except for the abuse) during a time in my life when I'd shrugged off my childhood some years before and not even really noticed I'd given it up and moved on to a life entirely devoid of it. The Radio flyer made me wake up and suddenly realise what I'd given up without really even noticing. From that day forward I immediately set about to change my life and myself and I did.<br /><br />This is going to sound corny but basically I rediscovered my inner child I started down a path that has been ongoing over the past 6 years and has changed me so much so much for the better embracing and living that part of myself. I've been finding out who I really am. I don't think it was simply a case of the right film coming along at a crucial moment of my life The Radio Flyer really did something very special and I still look upon it as an incredible piece of work in all respects an incredible film.<br /><br />In closing I cannot fail to mention the music. I am a great fan of Hans Zimmer and this is among his very finest works. The sheer breadth and depth of emotional expression he has put into the score of this film is a huge part of what makes the film what it is to me. Like subtitles to a foreign language film his soaring music is a crib sheet to the intense emotions this film will take you through. Find the soundtrack at all costs it was sadly deleted long ago I never expected to find it but amazingly did after chatting with someone I met on a Hans Zimmer fansite guest book.<br /><br />Watch this film let yourself live the emotions don't get bogged in trivial nitpicking of the ending be that child again,1
When you think of golf movies you think of Caddyshack but what if there are kids around? Go right to this movie! Disney uses is proved formula to make a movie that the adults and the kids will enjoy. The acting in this movie in my opinion is quite good and the leading cast for the most part is very young! This movie is also suprsingly filmed very well and unique seeing all the angles of the golf game. I think this movie should be up for some academy awards for film editing or something like that because the entire flow of the film is top notch. Though the ending might be a little predictable the movie does well on its own! It also shows that you do not need swearing nudity or violence to make a great golf movie!,1
"When the word ""presents"" finds its way into a title preceded by a famous name the work is usually immediately dismissible. For some reason people who are capable of creating good art don't seem to be able to see it in others. However I've always been willing to give the second installment of the Demons trilogy a try. For one thing the soundtracks are absolutely to die for. Most American directors would have sacrificed small animals to line up the kind of talent on the soundtrack of Demons 2. For another well two words: Asia Argento. (Of course she was eleven when this film was made and a number of years away from her seeming decision that she would style her acting after early Helen Mirren: steamy looks and little clothing.) As well Lamberto Bava comes from one of Italy's finest dynasties in that odd horror sub genre known as Giallo (he's the son of Mario Bava who may well have invented the genre in the sixties). And the original Demons is an absolute must-see for fans of eighties B-horror films. So how bad can this be right? Well bad. The demons continue their assault on Italian media as the movie opens in a modern Italian high-rise where many people going about their lives have their televisions on in the background. They're all watching a kind of combination news report/mater video of some investigative reporter types trying to get proof of the events of the first film (which would seem to put the time frame of this one no more than a few days after the first film). Through the usual horror-film extra inability to concentrate the reporters manage to bring a demon back to life and he comes through the TV screen to start the plague anew.<br /><br />Yeah. It's that bad. About the only thing good one can say about the film is that the soundtrack (when you're not being buffeted about by the likes of The Smiths The Cult Gene Loves Jezebel etc.) is stunning. It comes from the keyboard of Simon Boswell who got his start as a part of the Argento Dynasty and has since gone on to score such films as Lord of Illusions and Hackers.<br /><br />Makes a half-decent free rental if you're planning on drinking heavily but it's certainly nowhere near the fun the original was. Cronenberg's wonderfully funny high-rise-nasty-creature romp Shivers (aka They Came From Within) is a whole lot better.",0
When the Legends Die is a powerful moving story of an orphaned Ute Indian who goes on to become Tom Black Bull a champion bronc rider. Raised in the old ways Tom is given a white man's name and must adopt the language and ways of the white man to live in that world. Bitter about the role he has been forced into Tom finds fulfillment doing one thing busting horses riding them to death in the rodeo. The movie has Richard Widmark in the role of Red the man who befriends Tom and acts as his manager. Red is a drunk who eventually dies in the story which is about where the movie ends. The real story is completely ignored the dark side of Tom Black Bull who develops a reputation as a killer of horses in the rodeo arenas. Oh well you should read the book this movie doesn't come close to doing the story justice.,0
"When naïve young Eddie Hatch a window dresser at Savory's Department Store falls for a statue of Venus and gives her a chaste kiss Venus steps off her pedestal and gives Eddie more than he bargained for. This creaking example of what Hollywood can do to a Broadway musical manages to emphasize the inane story and eliminate most of the first-rate songs. The purpose was to make a safe popular movie without too much investment while capitalizing on Ava Gardner's upward mobility to super stardom. Robert Walker as Eddie gets lost in a thankless role. Eddie's not just naive but dithering and hapless. Gardner is gorgeous but the only things that give the movie any life are Olga San Juan as Eddie's loving but jealous girl friend Tom Conway as the suave owner of Savory's and Eve Arden as Savory's long time wise cracking secretary. It's a role Arden could play in her sleep and she's good at it. <br /><br />The musical opened on Broadway in 1943 and made Mary Martin a big-time star. The only point of a musical however is to have music. Since One Touch of Venus was intended to be a social satire of sorts Kurt Weill composing and Ogden Nash writing the lyrics came up with a series of stylish witty songs and one masterpiece. Without the satire or the clever songs or Martin (or an equivalent showstopper) the movie becomes just a weak comedy fantasy where much of the comedy is predictable and the fantasy is worked to death. <br /><br />Not only did the producers of the movie toss out almost all the Weill/Nash songs they brought in the movie's music director Ann Ronell to write new lyrics for one of the songs that survived turning sharp observation into lovey-dovey romance. Ronell was no hack; she wrote Willow Weep for Me. Wonder what she thought about while she replaced or tweaked Ogden Nash's clever work. <br /><br />The one bright spot in the movie is that Weill/Nash masterpiece. ""Speak Low"" is as great a love song as anyone ever wrote. It's given one of those ultra-professional and lifeless treatments by Eileen Wilson dubbing Gardner. Dick Haymes contributes a chorus. <br /><br />As for Ann Ronell she was one of the few women in Hollywood to become a major music director as well as composer and lyric writer. Yours for a Song: The Women of Tin Pan Alley is a fascinating documentary of some of the women who made it in the business including Ronell Kay Swift Dorothy Fields and Dana Suess. And for those who would like to hear what little of the Weill/Nash score was recorded by the original Broadway cast you might be able to track down the CD One Touch Of Venus (1943 Original Cast) / Lute Song (1946 Original Cast). The music is paired with Lute Song another Broadway show that starred Martin.",0
"When i went to see this i thought i liked the first two and thought that they were very suspenseful so this one should be good also. WRONG! There was NO suspense and they don't explain about the new dinosaurs! When i was done watching this i had lost all respect for Steven Spielberg and Michael Crichton but then it turned out that it wasn't directed by Spielberg or written by Michael Crichton! This movie was going through ""the motions."" i thought that this movie had absolutely no plot and i thought that no one should waste their money to see it.",0
When I was growing up Voyage into Space was my most favorite movie. I remember the time when KTLA (Channel 5) ran the movie for the whole week and me and my sisters watched it every single day! I still remember every part of that movie. The ending was so sad when Giant Robot got blown up along with Guillotine and then watching Johnny Sokko with all the tears running down his face calling for Giant Robot. There should have been a sequel to the movie in which Giant Robot somehow survived the explosion. :) I can't believe that there are so many other Voyage into Space fans still out there. I really want to buy the movie when it comes out on DVD but my sister said that the ones out there now are bootlegged and probably bad quality copies of the movie. I don't know why they haven't released it yet since it's been over 40 years now. I think Voyage into Space was made back in 1968. Only now my second favorite Japanese monster movie of all time (The War of the Gargantuas) is finally coming to DVD and being released on Sept. 9th and I can't wait! :) Now if only they would do the same with Voyage into Space. Giant Robot Johnny Sokko and Voyage into Space will never be forgotten! In my eyes and probably many others too it will always be a childhood classic to me! :),1
"When I heard there was to be an ABC [Australian Broadcasting Corporation] mini-series based on life in Changi [WWII POW] camp... with a focus on ""elements of comedy"" I was deeply sceptical and somewhat critical.<br /><br />My father had served in the second world war. Such was the barbarity of the Japanese he was able to talk about the horrors in and around Labuan (where he was stationed) until only quite recently. Along with my father I had been awarded the fortune of knowing many great men (of stronger character and spirit than I shall ever have) who had witnessed acts of unspeakable barbarity at the hands of the Empire of Japan and had never completely recovered. The name 'Changi' is destined to conjure horrific images for ages to come...<br /><br />But upon viewing I was highly impressed with the cast the characters and the complex plot-lines of this wonderful series. I now regard 'Changi' as the highlight of my week (bear in mind I have viewed only three episodes so far... I hope the remaining episodes adhere to the standards set by the first three).<br /><br />The black humour works uncannily well (however the flatulence jokes are a little overdone) and while much of the horror has been suppressed the series comes quite close in relaying the undaunted spirit of the survivors who were able to later continue with their lives in spite of the inhibiting memories.<br /><br />The 'flashback' format of this series will be difficult for some to follow<br /><br />but I can not think of no better way to do adequate justice to the men who suffered deep emotional scarring proceeding internment... when painfully suppressed experiences are remembered sometimes years after the horror.<br /><br />One of the darkest chapters of the Second World War the 20th century and (I would go so far as to say) in the history of mankind is being relayed to a new generation through this series and I hope it serves to relay the overwhelming adversity borne by the wartime generation.<br /><br />Proceeding 'Changi' I don't think I shall ever be able to listen to the poignant tune 'on the road to Gundagai' in the same way again. Tune in...",1
When I first saw this show I was 9 and it caught my attention right away when Stewie was trying to call Lois on the phone in the hotel. I laughed and kept on watching. When the episode was finished i wrote down the name of the cartoon and watched it regularly. This separates itself from the Simpsons and other shows on say Cartoon Network because the jokes are more mature not too much but it's TV-14 for a reason. The quick film cuts after each punch line and cute funny movements and behavior of the characters make it special. Talented Seth Macfarlene is the creator and the voice of quite a lot of characters in the show. A good theme song and a crazy family that there's always something funny makes this my favorite cartoon along Sealab 2021 and Aqua Teen Hunger Force. Check it out it's funny stuff.,1
"When i first saw the movie being advertised i thought it was going to be another Disney movie that almost goes straight to video. I finally got around and rented it. I thought it was going to be bad because i couldn't see Shia in any other role than his recently cancelled show ""Even Stevens"". When i turned it on i was ready to turn it off from boredom in about ten minutes. It started a bit slow and i couldn't understand the beginning because the years didn't make sense then they explained that later in the show so i was relieved of wondering about that. All and all i thought it was a good movie and i would recommend it. The cast was top notch and even though i'm not a fan of golf it easily kept my attention with a good plot.",1
When I first heard that the subject matter for Checking Out was a self orchestrated suicide party my first thought was how morbid tasteless and then a comedy on top of that. I was skeptical. But I was dead wrong. I totally loved it. The cast the funny one liners and especially the surprise ending. Suicide is a delicate issue but it was handled very well. Comical yes but tender where it needed to be. Checking Out also deals with other common issues that I believe a lot of families can relate with and it does with tact and humor. I highly recommend Checking Out. A MUST SEE. I look forward to its release to the public.,1
"When at the very start of the film Paleontologist Donald Sutherland arrives at the Argyle family's house and it comes out he is the undeniable alibi for one of the members executed for murdering his mother two years ago your sensation is that you are about to watch a top thriller; an innocent man has been convicted and a killer is still around. But as the film runs along your disappointment increases inevitably.<br /><br />""Ordeal by Innocence"" is a dull and at times even boring film that doesn't raise at any moment. Nothing interesting happens all along and even the final revealing of the facts lacks surprise and intensity (wether you guessed or not).<br /><br />Donald Sutherland Cristopher Plummer Faye Dunaway and Sarah Miles (far from her good performance in ""Ryan's Daughter"") just pass through their roles and not very enthusiastically either.<br /><br />You won't miss much if you skip this one.",0
What is he supposed to be? He was a kid in the past... and the future? This movie had a lot of problems. Is he a ghost or just a strong kid. Man... what a piece of crap. I'm still confused. Also is he supposed to be an abortion? Strange. Very strange. This movie will mess with your mind... and it's not very scary... just confusing. Why was he... Where did... What was the... oh who cares... Milo isn't worth it...<br /><br />My score: 10,1
"What if someone made a horror movie that was completely devoid of plot?<br /><br />Well I think it would probably end up a little bit like this one. I don't think I've ever seen a move was so steady it its slide from hackneyed (at the beginning) to complete crap (by the end). I only stuck with it because I kept thinking it couldn't possibly get worse. Well up until the very end ""Necrophagus""/""Graveyard of Horror"" proved me wrong.<br /><br />Who would have suspected that a movie with an undead lizard-man evil grave-robbing cultists and mad scientists tossed in for no discernible reason could suck this bad? One would think there'd at least be some humor value... but not here.",0
What can I say? The little kid inside has always had great affections for the following...giant robots giant monsters and a cackling megalomaniacal lead villain and this movie delivers on all counts. As an adult it's easy to point out the many flaws in this film and to say hey it's really only a bunch of episodes taken from a children's TV series strung together. Despite all of this I find the ending very moving and the content surprisingly adult in nature. Tremendous Fun if a little nonsensical at times.,1
"What a crazy film!It lasts 12(!) hours and you don't understand who these people are and what are they doing!The main plot is about a bunch of clueless actors trying to bring on scene ""Prometheus""but there are lots of sub-plotslike the disappearing of Thomas and a crazy guy looking for Monsieur Warok....what's the meaning of all this???",1
"We've all see the countless previews and trailers. If you enjoyed Knoxville getting flipped by the Bull you'll take great carnal pleasure in the opening ""act"". I must caution the masses however I considered taking my (under-18) son with me but am relieved I did not. This compilation of obnoxious skits contains a few that albeit as hilarious as they may seem to the adult community a few are not for the immature. These guys must get paid a great ransom to tolerate some of the devious stunts sometimes played at their expense. In particular Bam Margera and Ehren McGhehey are slighted by the group in a few particular stunts. Enjoy",1
Welsh poet Dylan Thomas excused from serving in active duty is doing his bit for the war effort producing bits of prose for some propaganda branch of government in Whitehall.<br /><br />Thomas is portrayed as a freethinker believing in free love married to a woman with an equally demanding artistic streak and likewise with a penchant for extramarital romance. Thomas writing and reciting his poetry in systematic domestic mayhem throughout becomes somewhat priggish towards the end resting somewhat uncomfortably on his society connections and pulling rank on a war veteran who had shot up his house and who was incidentally married to the woman he had been having an affair with.<br /><br />The real story of this film is the love of two women one (Keira Knightley) whose first love was Thomas (Matthew Rhys) the second (Sienna Miller) who is Thomas's wife. At times it reminds of The Singing Detective as in very good television with slightly sinister overtones laid on top of scenes of surreal camp absurdity.,1
Well...I like this movie first of all because it's very well thought of... and well..because the um...director and others chose an extremely great actor to play Mike....and also my last reason because ( my opinion) Elijah Wood is so so hot!!!,1
"Well made documentary focusing on two Sudanese refugees who get resettled in the United States. It's your basic fish out of water story with a non-fiction twist. I found it fascinating to see how Peter and Santino lived prior to coming to America and how they adapted once they arrived here (in Houston Texas.) They expected a sort of heaven but found out that it's a lot harder than it looks to cope well in the states. They go from hopeful idealists to somewhat more realistic skeptics. Everywhere they go they meet bureaucrats with paper trails that most citizens may take for granted. They fret that they are blacker than the African-Americans here and don't feel accepted because of that. One of the ""Lost Boys"" manages to leave Houston to go to Olathe Kansas where he finds conditions slightly better but still less than ideal. There are people that try to help them as well as try to hurt them in this film. Not shown but talked about are those who put a gun to their heads and robbed them leading one Lost Boy to comment negatively that ""all black people in America are no good."" I found it interesting too that they arrived in Houston in August 2001 a month before the World Trade Center was attacked by terrorists. I had hoped to see their reaction to this tragedy but it's not mentioned at all. Still all in all a really well done documentary with no narration. None is needed really. The ""Lost Boys"" do a fine job expounding on the events going on around them without any help at all thank you very much.",1
Well I'll begin with this: I love horror-movies not even the worst plot or the most insanely terrible acting will ruin the experience as long as there is a certain amount of gore and suspense present. Second; this is the worst movie of all times. It even beats Mean Guns and the attack of the killer tomatoes. And for that I pay it homage.<br /><br />However the involuntary humor was only funny until half the movie had passed after which point everything was so so sad. To my great surprise the reviews where somewhat divided; and you guys who rated this piece of C-movie-crap from 7 and up; I KNOW YOU'RE JOKING! GOOD ONE!! HAHAHA! Because if there is any reason in the world and we have just an tiny bit of the same notion of what quality is; you can't be for real.<br /><br />Everything worth to be mentioned about the contents has already been summed pretty good up so I'll leave it. <br /><br />MINOR SPOILER ALERT<br /><br />But the scene where the cloaked rubber mask guy drags the woman back and forth through the dog-kennel for ten minutes with o so terrible music score and the mind blowing dialog between the two really does it for me.,0
"Well I have to disagree with Leonard Maltin on this animated short. He loves it and claimed it was hilarious. I enjoyed it but didn't see any humor. He doesn't even like hockey or know anything about it and still loved the story. Living right across the border from Canada I have watched hockey for 50 years both there and in Buffalo....but I didn't think much of this cartoon. Oh it was interesting and I know what would happen if you wore a Toronto jersey up in the Quebec area - disaster! That especially holds true in the glory years of Les Canadians. However that doesn't make the story funny. <br /><br />Back in the 1950s everyone in the Quebec provinces idolized the Montreal Canadians and their star player Maurice Richard and everyone wanted to be like him. When his mother orders a new sweater it has the Toronto Maple Leafs emblem on it so the kid doesn't want to be caught dead wearing it.. When he finally does and heads to the local rink he gets ostracized from the rest of his hockey buddies. What's so funny about that? I could see the same thing happening to a kid in Boston who is Red Sox die-hard and his mom gets him Yankees shirt! Horrors! You couldn't wear it and vice-versa.<br /><br />Maybe to someone who doesn't follow sports at all like Maltin this situation seems odd and humorous to him...but it's a fact of life or any bit-time sports fan and his favorite team. It was an interesting story and totally believable but nothing that made me laugh.<br /><br />The art was fun to look at throughout almost like looking at a long series of crayon paintings done by a talented school kid. The French Canadian accent was good too. This movie was part of the DVD ""Leonard Maltin's Animation Favorites From The National Film Board Of Canada.",1
Wealthy horse ranchers in Buenos Aires have a long-standing no-trading policy with the Crawfords of Manhattan but what happens when the mustachioed Latin son falls for a certain Crawford with bright eyes blonde hair and some perky moves on the dance floor? 20th Century-Fox musical has a glossy veneer yet seems a bit tatty around the edges. It is very heavy on the frenetic gymnastic-like dancing exceedingly thin on story. Betty Grable (an eleventh hour replacement for Alice Faye) gives it a boost even though she's paired with leaden Don Ameche (in tan make-up and slick hair). Also good: Charlotte Greenwood as Betty's pithy aunt a limousine driver who's constantly asleep on the job and Carmen Miranda playing herself (who else?). The stock shots of Argentina far outclass the action filmed on the Fox backlot and some of the supporting performances are quite awful. By the time of the big horserace finale most viewers will have had enough. *1/2 from ****,0
"Way back at the dawn of human civilization cavemen sat around and made lame jokes hit each other over the heads with what ever they could grab and women were never seen and apparently at one time had tails. These cavemen lived in a geographically diverse region with a cockatoo a camel a monkey - but no women. This film tells of the ""hilarious"" misadventures of seven(or so) cavemen - having burned their land with the new discovery of fire - moving on by water to a new land where they find this woman with the extra appendage. Along the way we get such ""great"" moments of comedy like a fat cavemen swallowing a frog that keeps croaking in his stomach. A monkey throwing rocks at their heads. A man swallowing a mouse to get the frog in his stomach. The obligatory ""gay"" caveman. The list could go on and on. This movie is the very definition of cinematic dreck. I was bored from the onset and it only got worse as the cavemen bobbled around hitting each other making poor jokes such as puns on the word perch hitting each other and mauling poor Seta Berger who looks like she lost a bet to a producer to appear in this nonsense. She is indeed one of two bright spots in this film. She isn't much of an actress so you have to guess why she is an ass-et? The other ""bright"" spot is the music. As soon as I heard the score I said to myself that it sounded very familiar. I had never heard the actual score but the music was unmistakably that of Ennio Morricone. It's a nice score and the best thing in an otherwise crude boring lewd unimaginative and ridiculous film essentially about a group of Moes finding a woman for the first time and first wanting to eat her like some animal being taught what she could do. Awwwwh! Sorry I'm stifling a yawn as I relive the plot! The end of the film has some 100 or so mostly naked women on screen with all the erotic feel of pulling a scab off your knee. This movie was painful to sit through and offers nothing of any real merit whatsoever. The fact that it spawned a sequel doesn't surprise me as it offers that one thing which will prick viewer interest - tail.",0
Watching this film today I got the feeling this thing was missing about 10 to 15 minutes or so from the beginning of the story. John Wayne rides up on this trading post/saloon out in the middle of nowhere to meet with the owner about some robberies. All he sees is the signs of a massacre some dead bodies signs of a fight and no one alive in sight. That's because the owner's daughter is hidden in a secret room the kind you find in old English murder mysteries.<br /><br />The reason you find those hidden rooms in those kind of stories is that they were formerly priestholes. Catholic families clinging to the old faith in 16th century England built these things to hide those on the run from royal authorities because of their faith. Not something you see in westerns but a good gimmick.<br /><br />Unfortunately because of bad editing or writing or both we never know exactly what brought Wayne to this place exactly. But this was a B western and not even a good one at that.<br /><br />Gabby Hayes is in this and he's clean shaven and playing a mute part of the time. An unusual circumstance for the garrulous Gabby.<br /><br />If you want to bother and find out what happens and see a whiskerless Gabby Hayes then see this film.,0
Walt was particularly fond of quality. So how come the producers at Disney would release such a terribly edited roughly acted (even for family fare!) mess of a movie? THE BIG GREEN had a good concept. And since it is Disney you know how the movie is going to turn out obviously. But THE BIG GREEN is horrible. The jokes are lame. And Steve Guttenburg still alive pulls in another terrible performance on his resume.<br /><br />Kids with too much time on their hands in small town Elma are offered an opportunity by their new teacher to play soccer. The kids don't know a thing though. And gracious for us we get to see Steve Guttenburg try to hit on the teacher from beginning to end.<br /><br />The speed up camera work does not work. THE BIG GREEN is full of speeding the pace of characters to move the movie along. Kids are not idiots. They will catch on if you give them enough of a hint without showing all that garbage. Guttenburg for once in his life should have turned down an offer to join this movie. Also the pretty Olivia d'Abo should have called this one off too. THE BIG GREEN can be known as 'The Big Bomb.',0
"Veteran TV director Ted Post treats us to a plodding confused and ultimately pointless story lifted from Column B of the Harold Robbins Big Book Of Plots. Set against a smoggy Phoenix skyline post-Charlies Angles Jaclyn Smith takes a star turn as ""the woman whose eyes are mysteriously shadowed at all times"" while JFK impersonator James Franciscus lounges around the fringes. <br /><br />Mannix goes western monkeys are abused models lean against classic cars and Smith is constantly upstaged by Sybil Danning until a giallo style wrap-up brings the whole sorry mess to a bitter end.<br /><br />Oh yeah and Bob Mitchum is in there too. Somewhere.",0
"Venice in 1596.Jews are separated from the good Christians.Bassanio a young but poor Venetian loves the fair Portia who is a wealthy heiress.So he approaches his friend a merchant called Antonio for three thousand ducats to travel to Belmont and propose Portia.All of Antonio's ships and merchandise are busy at sea so he turns to the moneylender Shylock the one of Jewish faith.Shylock does not like Antonio for he spat on his face.He offers Antonio a three-month loan at no interest but if he will not pay the money in that time he will own a pound of his flesh.Also Shylock's daughter Jessica elopes with the Christian Lorenzo.The Merchant of Venice is based on William Shakespeare's play that's believed to have written between 1596 and 1598.I read the play last summer and now I've seen the movie made in 2004 by Michael Radford.I liked the play and I don't quite agree with the accusations of it being anti-Semitic.The Jewish character does not appear as an inhuman monster even though he's ready to cut a piece of Antonio's flesh.There's a lot of depth in his character which all comes out in his speech where he asks ""If you prick us do we not bleed?"" and so forth.There is much more human in Shylock's character than in one of Antonio's who spits on the good Jew.Al Pacino is unbeatable as Shylock.He gives such a strong performance.Jeremy Irons is also terrific as Antonio.Lynn Collins is most beautiful and brilliant in the role of Portia.Zuleikha Robinson does great job as Jessica and Charlie Cox as Lorenzo is also very good.Kris Marshall plays Gratiano and he does a good job.In the role of Nerissa we see Heather Goldenhersh.Mackenzie Crook plays Launcelot Gobbo.As in Shakespeare plays usually also this one contains most brilliant dialogue.The movie paints a fantastic portray of the era.It deals with some great issues in a Shakespearian way.",1
Unfortunately I went to this movie for entertainment purposes based on the limited information I had seen on Fandango. Since I am a sci-fi buff the notion of a movie about UFOs interested me.<br /><br />Instead this movie quickly revealed itself as an evangelical Christian propaganda flick. Appropriate for an audience of like-minded individuals but very un-Christian like to exploit the movie mall scene and preach to an unsuspecting audience especially considering the costs of tickets and concessions. Shame on you! At least the Da Vinci Code did not hold back its wild-eyed craziness.<br /><br />So this B-grade movie (and I am being kind) production will be appreciated in those churches with similar beliefs probably shown to Wednesday and Sunday evening youth groups. But if you are a mainline Christian or non-Christian you will not be comfortable.,0
"Uhhh ... so did they even have writers for this? Maybe I'm picky but I like a little dialog with my movies. And as far as slasher films go just a sliver of character development will suffice.<br /><br />Unfortunately The Prey provides neitherand if you think I'm being hyperbolic you'll just have to see it for yourself. Scene after scene we just get actors standing around looking forlorn and awkward abandoned by any sense of a script. Outside of calling out each other's names when they get separated in the woods (natch) the only instances where these people say something substantive is when one character explains the constellation Orion (clearly plagiarized from Funk & Wagnalls; scintillating slasher fare no?) and another rehashes an old campfire tale that doesn't even have anything to do with the plot (wait what IS the plot?) At other times The Prey actually has the gall to film its characters with the boom mic just far away enough so that we can't exactly hear what they're saying. So we get entire scenes wherein the actors are murmuring! Deliberately! Seriously I've seen more dialog in a silent film. It's as if the filmmakers sat down at a bar somewhere in Rancho Cucamonga in the heyday of the '80s slasher craze and one looked at the other and said ""Hey I gotta really sweet idea for a gory decapitation gag. Let's somehow pad an entire feature around it."" And ... well they did. <br /><br />To be fair The Prey probably had some sort of writer on board. I mean somebody had to jot down the scene sequence and label the dailies. However I am fully convinced that this film did not have an editor of any kind whatsoever. There are glaring pauses boring tableaux and zero sense of pacing throughout. The filmmakers don't have anything else in the ""script"" to film so they fill out the running time with exhaustive taxonomies of the flora and fauna that inhabit the forest in which our wild and crazy teens are getting sliced and diced. These critters are all filmed in straightforward noontime daylight in a completely reserved fashion and with no attempt at atmospheric photography. If it feels like a science film that's because it is. I'm pretty sure this is all nature show stock footageall that's missing is a stuffy narration from some National Geographic alderman.<br /><br />More exciting footage that was graciously spared from the cutting room floor: a scene in which two men discuss cucumber and cream cheese sandwiches and another scene wherein a supporting character strums away on a banjo for what feels like an entire minute-and-a- half! A minute-and-a-half! That's a lot of banjoing to commit to celluloid to begin with let alone insert into the final cut of the film! Way to go guys! Brevity and concision are the real victims of this slaughterfest.<br /><br />Admittedly the film picks up quite a bit of steam (comparatively) in the last 25 minutes into which much of the carnage is condensed and where a rip-off of Béla Bartók's ""Music for Strings Percussion and Celesta"" cuts in. Vaudeville great Jackie Coogan makes a fun appearance as a tubby bumbly park ranger (this was his last role if you can believe it). And there are some nice gory moments including a splattery neck tearing and the aforementioned decapitation. The make-up used for the killer (Carel Struycken aka ""Lurch"" from the Addams Family movies) is also quite effective and makes him look like a strange hybrid of young Jason Voorhees and Freddy Krueger. Plus if you love wacky straight-outta-left-field endings you need to check out how they wrap this puppy up. You'll do a spit take I promise.<br /><br />Usually I love films that are on this level of ineptitude but the first three-quarters of The Prey are just so interminably boring that they pretty much spoil the rest. Overall this is a largely pallid and tedious affair and while it ain't all bad it should really only be seen by debilitated slasher completists. Why do we do this to ourselves anyway?",0
Tyra Banks needs to teach these girls that it's not all about being beautiful on the outside. The inside counts for something too. A lot of the past winners have looked semi decent but are horribly cruel and starting trouble for the other girls. I see Tyra less involved with the girls in every season. About the only thing worth watching Top Model for is Mr. Jay Manuel. Recently Tyra had a contestant who was a pre-op transsexual. I felt that she should have done more to encourage her. It was obvious that she had insecurities about her original anatomy showing through her feminine look. Tyra should have given her tips or perhaps she could have sent resident Trannie Ms. Jay to help the girl out. Instead the contestant was met with harsh criticism and not enough positive criticism. It's a shame because I truly enjoyed the first 3 seasons. There's a reason why Project Runway has all 4 seasons out on DVD and Top Model only has 1 season on DVD. It's called taste. Top Model seriously needs a lot of revamping an some more humanity.,0
"Tyra & the rest of the modeling world needs to know that real women like myself and my daughter don't care to see all the ridiculous modeling to sell something. Weird locations too much makeup & too much skin is not necessary. Sex does not always sell when you are selling to women. The same goes for the horse stomping runway walk that looks unnatural. People come in all shapes & sizes & they need to have that on the show. My daughter has a 36"" inseam is tall & slender & a size 5 I am more average at a size 12. We would like to see both- I can not picture how something would look on me when a size 2 is wearing it it will not fit the same way on me. I do not buy magazines anymore because they are one sided on this matter. We would really love the show to consider women of all sizes. Thank you.",0
